goalie_id,season,date,game_type,games_started,shots_against,goals_against
8478024,2025-26,2026-03-08,2,1,34,3
8478024,2025-26,2026-03-14,2,1,28,2
8478024,2025-26,2026-03-22,2,1,29,5
8478024,2025-26,2026-03-26,2,1,25,2
8478024,2025-26,2026-03-30,2,1,29,5
8478024,2025-26,2026-04-04,2,1,19,4
8478024,2025-26,2026-04-16,2,1,21,4
8478024,2025-26,2026-04-28,3,0,11,1
8478024,2025-26,2026-05-08,3,0,19,2
8478039,2020-21,2021-01-20,2,1,24,2
8478039,2020-21,2021-01-22,2,0,17,0
8478039,2020-21,2021-01-24,2,1,35,4
8478039,2020-21,2021-01-26,2,1,21,2
8478039,2020-21,2021-01-28,2,1,35,3
8478039,2020-21,2021-01-30,2,1,33,5
8478039,2020-21,2021-02-16,2,1,28,3
8478039,2020-21,2021-02-18,2,1,17,1
8478039,2020-21,2021-02-20,2,1,27,1
8478039,2020-21,2021-02-22,2,1,33,2
8478039,2020-21,2021-02-24,2,1,32,2
8478039,2020-21,2021-02-27,2,1,28,3
8478039,2020-21,2021-03-05,2,1,25,1
8478039,2020-21,2021-03-08,2,1,26,0
8478039,2020-21,2021-03-10,2,1,27,3
8478039,2020-21,2021-03-16,2,1,31,0
8478039,2020-21,2021-03-20,2,1,42,6
8478039,2020-21,2021-03-31,2,1,32,3
8478039,2020-21,2021-04-09,2,1,38,9
8478039,2020-21,2021-04-17,2,1,28,2
8478039,2020-21,2021-04-24,2,1,30,3
8478039,2020-21,2021-05-01,2,1,31,3
8478039,2020-21,2021-05-07,2,1,25,3
8478039,2020-21,2021-05-13,2,1,27,7
8478039,2021-22,2021-10-24,2,1,29,5
8478039,2021-22,2021-11-07,2,1,21,2
8478039,2021-22,2021-11-10,2,1,26,2
8478039,2021-22,2021-11-21,2,1,24,4
8478039,2021-22,2021-11-30,2,1,31,2
8478039,2021-22,2021-12-02,2,1,31,2
8478039,2021-22,2021-12-11,2,1,37,2
8478039,2021-22,2022-01-01,2,0,4,0
8478039,2021-22,2022-01-06,2,1,38,2
8478039,2021-22,2022-01-08,2,1,31,2
8478039,2021-22,2022-01-14,2,1,42,3
8478039,2021-22,2022-01-17,2,1,38,3
8478039,2021-22,2022-01-21,2,1,36,1
8478039,2021-22,2022-01-22,2,1,36,3
8478039,2021-22,2022-01-24,2,0,6,1
8478039,2021-22,2022-01-30,2,1,43,3
8478039,2021-22,2022-02-08,2,1,28,1
8478039,2021-22,2022-02-14,2,1,34,4
8478039,2021-22,2022-02-20,2,1,33,3
8478039,2021-22,2022-02-24,2,1,24,2
8478039,2021-22,2022-02-26,2,1,33,5
8478039,2021-22,2022-03-04,2,1,37,4
8478039,2021-22,2022-03-06,2,1,21,4
8478039,2021-22,2022-03-11,2,1,28,2
8478039,2021-22,2022-03-13,2,1,23,4
8478039,2021-22,2022-03-24,2,1,40,4
8478039,2021-22,2022-03-31,2,1,46,4
8478039,2021-22,2022-04-02,2,1,14,4
8478039,2021-22,2022-04-07,2,0,5,0
8478039,2021-22,2022-04-09,2,1,38,3
8478039,2021-22,2022-04-12,2,1,41,1
8478039,2021-22,2022-04-16,2,1,26,2
8478039,2021-22,2022-04-19,2,1,24,2
8478039,2021-22,2022-04-23,2,1,28,1
8478039,2021-22,2022-04-26,2,1,30,4
8478039,2021-22,2022-04-29,2,1,30,2
8478039,2022-23,2022-10-08,2,1,18,3
8478039,2022-23,2022-10-15,2,1,25,5
8478039,2022-23,2022-10-22,2,1,36,2
8478039,2022-23,2022-10-27,2,1,25,3
8478039,2022-23,2022-11-01,2,1,44,5
8478039,2022-23,2022-11-10,2,1,32,4
8478039,2022-23,2022-11-21,2,1,38,1
8478039,2022-23,2022-11-23,2,1,26,7
8478039,2022-23,2022-11-27,2,1,20,4
8478039,2022-23,2022-11-29,2,1,28,0
8478039,2022-23,2022-12-03,2,1,39,5
8478039,2022-23,2022-12-07,2,1,19,4
8478039,2022-23,2022-12-18,2,1,25,5
8478039,2022-23,2022-12-29,2,1,26,4
8478039,2022-23,2023-01-01,2,1,22,2
8478039,2022-23,2023-01-06,2,1,29,5
8478039,2022-23,2023-01-10,2,1,29,2
8478039,2022-23,2023-01-13,2,1,41,7
8478039,2022-23,2023-01-21,2,1,28,4
8478039,2022-23,2023-01-28,2,1,41,4
8478039,2022-23,2023-02-07,2,1,37,3
8478039,2022-23,2023-02-09,2,1,40,2
8478039,2022-23,2023-02-12,2,1,13,1
8478039,2022-23,2023-02-16,2,1,38,2
8478039,2022-23,2023-02-18,2,1,30,3
8478039,2022-23,2023-02-25,2,1,35,3
8478039,2022-23,2023-02-28,2,1,31,2
8478039,2022-23,2023-03-04,2,1,30,8
8478039,2022-23,2023-03-07,2,1,24,5
8478039,2022-23,2023-03-09,2,1,30,4
8478039,2022-23,2023-03-14,2,1,48,6
8478039,2022-23,2023-03-18,2,1,33,4
8478039,2022-23,2023-03-25,2,1,29,4
8478039,2022-23,2023-04-01,2,1,31,2
8478039,2022-23,2023-04-04,2,1,42,4
8478039,2022-23,2023-04-06,2,1,19,4
8478039,2022-23,2023-04-12,2,1,48,2
8478039,2023-24,2023-10-12,2,1,32,4
8478039,2023-24,2023-10-19,2,1,36,3
8478039,2023-24,2023-10-26,2,0,10,1
8478039,2023-24,2023-10-27,2,1,40,3
8478039,2023-24,2023-11-02,2,1,19,6
8478039,2023-24,2023-11-10,2,1,39,5
8478039,2023-24,2023-11-16,2,1,45,1
8478039,2023-24,2023-11-22,2,1,17,4
8478039,2023-24,2023-11-25,2,1,33,3
8478039,2023-24,2023-12-01,2,1,47,3
8478039,2023-24,2023-12-05,2,1,39,4
8478039,2023-24,2023-12-07,2,0,11,1
8478039,2023-24,2023-12-10,2,1,27,4
8478039,2023-24,2023-12-15,2,1,24,1
8478039,2023-24,2023-12-19,2,1,38,3
8478039,2023-24,2023-12-27,2,1,43,5
8478039,2023-24,2023-12-28,2,0,18,1
8478039,2023-24,2023-12-31,2,1,32,2
8478039,2023-24,2024-01-02,2,1,30,4
8478039,2023-24,2024-01-09,2,1,20,4
8478039,2023-24,2024-01-15,2,1,34,2
8478039,2023-24,2024-01-22,2,1,47,3
8478039,2023-24,2024-01-27,2,1,35,4
8478039,2023-24,2024-01-31,2,1,34,3
8478039,2023-24,2024-02-14,2,1,39,1
8478039,2023-24,2024-02-17,2,1,41,4
8478039,2023-24,2024-02-24,2,1,34,3
8478039,2023-24,2024-02-27,2,0,31,7
8478039,2023-24,2024-02-29,2,1,29,5
8478039,2023-24,2024-03-03,2,1,32,4
8478039,2023-24,2024-03-05,2,1,40,7
8478039,2023-24,2024-03-11,2,1,25,2
8478039,2023-24,2024-03-16,2,1,15,3
8478039,2023-24,2024-03-24,2,1,36,0
8478039,2023-24,2024-04-03,2,1,41,4
8478039,2023-24,2024-04-07,2,1,5,1
8478039,2023-24,2024-04-13,2,1,21,1
8478048,2020-21,2021-01-14,2,1,33,4
8478048,2020-21,2021-01-19,2,0,8,0
8478048,2020-21,2021-01-22,2,1,28,3
8478048,2020-21,2021-01-24,2,1,19,3
8478048,2020-21,2021-01-28,2,1,25,2
8478048,2020-21,2021-02-01,2,1,26,1
8478048,2020-21,2021-02-04,2,1,33,2
8478048,2020-21,2021-02-08,2,1,30,2
8478048,2020-21,2021-02-12,2,1,30,1
8478048,2020-21,2021-02-16,2,1,36,4
8478048,2020-21,2021-02-20,2,1,27,1
8478048,2020-21,2021-02-24,2,1,39,4
8478048,2020-21,2021-02-28,2,0,2,1
8478048,2020-21,2021-03-02,2,1,24,2
8478048,2020-21,2021-03-04,2,1,33,1
8478048,2020-21,2021-03-25,2,1,44,3
8478048,2020-21,2021-03-27,2,1,37,2
8478048,2020-21,2021-03-30,2,1,32,2
8478048,2020-21,2021-04-01,2,1,23,2
8478048,2020-21,2021-04-03,2,1,29,2
8478048,2020-21,2021-04-06,2,1,45,4
8478048,2020-21,2021-04-08,2,1,31,4
8478048,2020-21,2021-04-11,2,1,32,3
8478048,2020-21,2021-04-13,2,1,27,0
8478048,2020-21,2021-04-15,2,1,16,0
8478048,2020-21,2021-04-17,2,1,33,3
8478048,2020-21,2021-04-18,2,0,2,0
8478048,2020-21,2021-04-20,2,1,28,6
8478048,2020-21,2021-04-22,2,1,36,3
8478048,2020-21,2021-04-25,2,1,34,3
8478048,2020-21,2021-04-27,2,1,37,1
8478048,2020-21,2021-04-29,2,1,26,3
8478048,2020-21,2021-05-03,2,1,39,5
8478048,2020-21,2021-05-06,2,1,34,4
8478048,2020-21,2021-05-08,2,0,9,2
8478048,2021-22,2021-10-14,2,1,26,3
8478048,2021-22,2021-10-16,2,1,32,1
8478048,2021-22,2021-10-18,2,1,41,1
8478048,2021-22,2021-10-21,2,1,29,1
8478048,2021-22,2021-10-25,2,1,37,5
8478048,2021-22,2021-10-29,2,1,31,0
8478048,2021-22,2021-10-31,2,1,32,1
8478048,2021-22,2021-11-02,2,1,36,3
8478048,2021-22,2021-11-06,2,1,37,6
8478048,2021-22,2021-11-08,2,1,45,3
8478048,2021-22,2021-11-13,2,1,34,3
8478048,2021-22,2021-11-16,2,1,33,2
8478048,2021-22,2021-11-18,2,1,30,2
8478048,2021-22,2021-11-21,2,0,4,0
8478048,2021-22,2021-11-24,2,1,21,1
8478048,2021-22,2021-11-26,2,1,36,2
8478048,2021-22,2021-12-01,2,1,34,1
8478048,2021-22,2021-12-03,2,1,19,0
8478048,2021-22,2021-12-29,2,1,32,4
8478048,2021-22,2021-12-31,2,1,28,3
8478048,2021-22,2022-01-02,2,1,38,0
8478048,2021-22,2022-01-13,2,1,37,0
8478048,2021-22,2022-01-15,2,1,28,2
8478048,2021-22,2022-01-19,2,1,38,3
8478048,2021-22,2022-01-22,2,1,29,3
8478048,2021-22,2022-01-24,2,1,36,2
8478048,2021-22,2022-01-28,2,1,34,3
8478048,2021-22,2022-01-30,2,1,42,2
8478048,2021-22,2022-02-01,2,1,36,2
8478048,2021-22,2022-02-15,2,1,32,1
8478048,2021-22,2022-02-17,2,1,33,2
8478048,2021-22,2022-02-20,2,1,30,1
8478048,2021-22,2022-02-24,2,1,37,1
8478048,2021-22,2022-02-26,2,1,26,1
8478048,2021-22,2022-03-02,2,1,32,3
8478048,2021-22,2022-03-04,2,1,33,1
8478048,2021-22,2022-03-06,2,1,46,1
8478048,2021-22,2022-03-10,2,1,17,4
8478048,2021-22,2022-03-12,2,1,33,4
8478048,2021-22,2022-03-17,2,1,28,2
8478048,2021-22,2022-03-19,2,1,29,1
8478048,2021-22,2022-03-22,2,1,24,5
8478048,2021-22,2022-03-25,2,1,21,1
8478048,2021-22,2022-03-29,2,1,24,2
8478048,2021-22,2022-04-01,2,1,18,3
8478048,2021-22,2022-04-03,2,1,26,3
8478048,2021-22,2022-04-07,2,1,30,0
8478048,2021-22,2022-04-09,2,1,22,1
8478048,2021-22,2022-04-12,2,1,24,3
8478048,2021-22,2022-04-16,2,1,20,0
8478048,2021-22,2022-04-19,2,1,31,0
8478048,2021-22,2022-04-23,2,1,35,3
8478048,2021-22,2022-04-26,2,1,36,4
8478048,2021-22,2022-05-03,3,1,83,4
8478048,2021-22,2022-05-05,3,1,41,2
8478048,2021-22,2022-05-07,3,1,15,4
8478048,2021-22,2022-05-09,3,1,30,6
8478048,2021-22,2022-05-11,3,1,32,3
8478048,2021-22,2022-05-13,3,1,34,3
8478048,2021-22,2022-05-15,3,1,42,3
8478048,2021-22,2022-05-18,3,1,26,2
8478048,2021-22,2022-05-20,3,1,21,1
8478048,2021-22,2022-05-22,3,1,44,1
8478048,2021-22,2022-05-24,3,1,31,1
8478048,2021-22,2022-05-26,3,1,34,3
8478048,2021-22,2022-05-28,3,1,39,2
8478048,2021-22,2022-05-30,3,1,39,2
8478048,2021-22,2022-06-01,3,1,39,2
8478048,2021-22,2022-06-03,3,1,31,2
8478048,2021-22,2022-06-05,3,1,52,3
8478048,2021-22,2022-06-07,3,1,30,3
8478048,2021-22,2022-06-09,3,1,26,2
8478048,2021-22,2022-06-11,3,1,31,2
8478048,2022-23,2022-10-11,2,1,26,1
8478048,2022-23,2022-10-13,2,1,36,3
8478048,2022-23,2022-10-17,2,1,22,4
8478048,2022-23,2022-10-20,2,1,27,3
8478048,2022-23,2022-10-25,2,1,44,2
8478048,2022-23,2022-10-29,2,1,33,3
8478048,2022-23,2022-10-30,2,1,20,2
8478048,2022-23,2022-11-01,2,1,19,0
8478048,2022-23,2022-11-03,2,1,36,4
8478048,2022-23,2022-11-08,2,1,26,4
8478048,2022-23,2022-11-10,2,1,20,2
8478048,2022-23,2022-11-13,2,1,32,1
8478048,2022-23,2022-11-17,2,1,32,3
8478048,2022-23,2022-11-19,2,1,23,1
8478048,2022-23,2022-11-22,2,1,38,3
8478048,2022-23,2022-11-26,2,1,32,4
8478048,2022-23,2022-11-28,2,1,37,4
8478048,2022-23,2022-12-02,2,1,37,3
8478048,2022-23,2022-12-05,2,1,29,4
8478048,2022-23,2022-12-07,2,1,26,1
8478048,2022-23,2022-12-09,2,1,42,1
8478048,2022-23,2022-12-12,2,1,29,3
8478048,2022-23,2022-12-15,2,1,23,1
8478048,2022-23,2022-12-18,2,1,30,1
8478048,2022-23,2022-12-20,2,1,24,3
8478048,2022-23,2022-12-22,2,1,18,3
8478048,2022-23,2022-12-27,2,1,29,3
8478048,2022-23,2022-12-29,2,1,40,1
8478048,2022-23,2023-01-03,2,1,23,3
8478048,2022-23,2023-01-07,2,1,43,4
8478048,2022-23,2023-01-10,2,1,32,3
8478048,2022-23,2023-01-12,2,1,25,1
8478048,2022-23,2023-01-15,2,1,31,2
8478048,2022-23,2023-01-19,2,1,27,3
8478048,2022-23,2023-01-23,2,1,35,2
8478048,2022-23,2023-01-25,2,1,35,3
8478048,2022-23,2023-02-08,2,1,25,3
8478048,2022-23,2023-02-10,2,1,29,3
8478048,2022-23,2023-02-15,2,1,29,4
8478048,2022-23,2023-02-17,2,1,29,4
8478048,2022-23,2023-02-20,2,1,21,4
8478048,2022-23,2023-02-25,2,1,22,5
8478048,2022-23,2023-02-26,2,1,28,2
8478048,2022-23,2023-03-01,2,1,28,2
8478048,2022-23,2023-03-04,2,1,24,4
8478048,2022-23,2023-03-09,2,1,26,3
8478048,2022-23,2023-03-11,2,1,33,1
8478048,2022-23,2023-03-14,2,1,31,3
8478048,2022-23,2023-03-16,2,1,32,2
8478048,2022-23,2023-03-18,2,1,33,0
8478048,2022-23,2023-03-21,2,1,39,3
8478048,2022-23,2023-03-23,2,1,30,1
8478048,2022-23,2023-03-28,2,1,30,2
8478048,2022-23,2023-03-30,2,1,31,2
8478048,2022-23,2023-04-02,2,1,28,2
8478048,2022-23,2023-04-05,2,1,31,3
8478048,2022-23,2023-04-08,2,1,20,0
8478048,2022-23,2023-04-10,2,1,39,2
8478048,2022-23,2023-04-18,3,1,28,1
8478048,2022-23,2023-04-20,3,1,24,1
8478048,2022-23,2023-04-22,3,1,28,2
8478048,2022-23,2023-04-24,3,1,22,2
8478048,2022-23,2023-04-27,3,1,42,3
8478048,2022-23,2023-04-29,3,1,36,2
8478048,2022-23,2023-05-01,3,1,23,3
8478048,2023-24,2023-10-12,2,1,25,1
8478048,2023-24,2023-10-14,2,1,21,5
8478048,2023-24,2023-10-16,2,1,27,1
8478048,2023-24,2023-10-19,2,1,18,4
8478048,2023-24,2023-10-24,2,1,26,1
8478048,2023-24,2023-10-28,2,1,33,3
8478048,2023-24,2023-10-30,2,1,29,2
8478048,2023-24,2023-11-02,2,1,27,1
8478048,2023-24,2023-11-18,2,1,33,3
8478048,2023-24,2023-11-20,2,1,34,4
8478048,2023-24,2023-11-24,2,1,37,1
8478048,2023-24,2023-11-27,2,1,38,4
8478048,2023-24,2023-11-29,2,1,27,2
8478048,2023-24,2023-12-02,2,1,40,3
8478048,2023-24,2023-12-05,2,1,35,5
8478048,2023-24,2023-12-09,2,1,29,4
8478048,2023-24,2023-12-12,2,1,29,6
8478048,2023-24,2023-12-16,2,1,22,1
8478048,2023-24,2023-12-19,2,1,33,2
8478048,2023-24,2023-12-23,2,1,30,3
8478048,2023-24,2023-12-27,2,1,27,1
8478048,2023-24,2023-12-30,2,1,35,1
8478048,2023-24,2024-01-02,2,1,27,6
8478048,2023-24,2024-01-04,2,1,23,1
8478048,2023-24,2024-01-08,2,1,25,5
8478048,2023-24,2024-01-11,2,1,19,4
8478048,2023-24,2024-01-14,2,1,25,1
8478048,2023-24,2024-01-16,2,1,31,2
8478048,2023-24,2024-01-18,2,1,25,4
8478048,2023-24,2024-01-21,2,1,18,2
8478048,2023-24,2024-01-23,2,1,22,3
8478048,2023-24,2024-01-26,2,1,19,4
8478048,2023-24,2024-02-09,2,1,31,3
8478048,2023-24,2024-02-12,2,1,29,0
8478048,2023-24,2024-02-18,2,1,41,5
8478048,2023-24,2024-02-20,2,1,42,1
8478048,2023-24,2024-02-22,2,1,40,1
8478048,2023-24,2024-02-24,2,1,40,1
8478048,2023-24,2024-02-28,2,1,31,1
8478048,2023-24,2024-03-02,2,1,34,3
8478048,2023-24,2024-03-04,2,1,29,3
8478048,2023-24,2024-03-09,2,1,26,0
8478048,2023-24,2024-03-12,2,1,28,0
8478048,2023-24,2024-03-14,2,1,27,5
8478048,2023-24,2024-03-17,2,1,27,2
8478048,2023-24,2024-03-19,2,1,26,3
8478048,2023-24,2024-03-23,2,1,30,3
8478048,2023-24,2024-03-26,2,1,42,5
8478048,2023-24,2024-03-28,2,1,40,2
8478048,2023-24,2024-04-01,2,1,18,3
8478048,2023-24,2024-04-03,2,1,20,3
8478048,2023-24,2024-04-07,2,1,28,2
8478048,2023-24,2024-04-09,2,1,27,3
8478048,2023-24,2024-04-13,2,1,36,2
8478048,2023-24,2024-04-15,2,1,25,0
8478048,2023-24,2024-04-21,3,1,21,1
8478048,2023-24,2024-04-23,3,1,25,3
8478048,2023-24,2024-04-26,3,1,30,1
8478048,2023-24,2024-04-28,3,1,25,2
8478048,2023-24,2024-05-05,3,1,25,3
8478048,2023-24,2024-05-07,3,1,57,3
8478048,2023-24,2024-05-09,3,1,47,2
8478048,2023-24,2024-05-11,3,1,31,4
8478048,2023-24,2024-05-13,3,1,27,3
8478048,2023-24,2024-05-16,3,1,36,3
8478048,2023-24,2024-05-22,3,1,26,2
8478048,2023-24,2024-05-24,3,1,27,1
8478048,2023-24,2024-05-26,3,1,37,4
8478048,2023-24,2024-05-28,3,1,40,3
8478048,2023-24,2024-05-30,3,1,36,2
8478048,2023-24,2024-06-01,3,1,34,2
8478048,2024-25,2024-10-09,2,1,31,0
8478048,2024-25,2024-10-12,2,1,26,6
8478048,2024-25,2024-10-14,2,1,32,1
8478048,2024-25,2024-10-19,2,1,35,1
8478048,2024-25,2024-10-22,2,1,23,2
8478048,2024-25,2024-10-24,2,1,29,3
8478048,2024-25,2024-10-29,2,1,45,4
8478048,2024-25,2024-11-01,2,1,41,1
8478048,2024-25,2024-11-03,2,1,37,2
8478048,2024-25,2024-11-07,2,1,12,5
8478048,2024-25,2024-11-12,2,1,32,5
8478048,2024-25,2024-11-14,2,1,27,2
8478048,2024-25,2024-11-19,2,1,24,3
8478048,2024-25,2024-11-21,2,1,49,3
8478048,2024-25,2024-11-25,2,1,43,4
8478048,2024-25,2024-11-27,2,1,31,4
8478048,2024-25,2024-11-29,2,1,34,2
8478048,2024-25,2024-12-02,2,1,28,5
8478048,2024-25,2024-12-06,2,1,22,2
8478048,2024-25,2024-12-09,2,1,32,2
8478048,2024-25,2024-12-11,2,1,31,2
8478048,2024-25,2024-12-14,2,1,21,5
8478048,2024-25,2024-12-17,2,1,32,2
8478048,2024-25,2024-12-20,2,1,42,1
8478048,2024-25,2024-12-22,2,1,32,2
8478048,2024-25,2024-12-28,2,1,13,5
8478048,2024-25,2024-12-30,2,1,25,4
8478048,2024-25,2025-01-09,2,1,23,2
8478048,2024-25,2025-01-11,2,1,30,1
8478048,2024-25,2025-01-14,2,1,26,3
8478048,2024-25,2025-01-16,2,1,31,3
8478048,2024-25,2025-01-18,2,1,27,0
8478048,2024-25,2025-01-21,2,1,20,0
8478048,2024-25,2025-01-23,2,1,34,1
8478048,2024-25,2025-01-26,2,1,22,5
8478048,2024-25,2025-01-28,2,1,26,4
8478048,2024-25,2025-02-01,2,1,24,5
8478048,2024-25,2025-02-05,2,1,17,2
8478048,2024-25,2025-02-07,2,1,26,3
8478048,2024-25,2025-02-22,2,1,16,5
8478048,2024-25,2025-02-23,2,1,40,3
8478048,2024-25,2025-02-25,2,1,37,1
8478048,2024-25,2025-02-28,2,1,16,3
8478048,2024-25,2025-03-03,2,1,21,0
8478048,2024-25,2025-03-05,2,1,26,3
8478048,2024-25,2025-03-08,2,1,37,4
8478048,2024-25,2025-03-11,2,1,24,2
8478048,2024-25,2025-03-13,2,1,28,2
8478048,2024-25,2025-03-15,2,1,21,0
8478048,2024-25,2025-03-16,2,1,23,3
8478048,2024-25,2025-03-18,2,1,35,2
8478048,2024-25,2025-03-20,2,1,28,4
8478048,2024-25,2025-03-22,2,1,39,3
8478048,2024-25,2025-03-25,2,1,32,2
8478048,2024-25,2025-03-28,2,1,33,5
8478048,2024-25,2025-04-02,2,1,24,4
8478048,2024-25,2025-04-05,2,1,15,3
8478048,2024-25,2025-04-07,2,1,22,4
8478048,2024-25,2025-04-10,2,1,46,2
8478048,2024-25,2025-04-12,2,1,26,5
8478048,2024-25,2025-04-17,2,1,27,0
8478048,2025-26,2025-10-07,2,1,29,1
8478048,2025-26,2025-10-09,2,1,37,0
8478048,2025-26,2025-10-11,2,1,19,1
8478048,2025-26,2025-10-14,2,1,21,1
8478048,2025-26,2025-10-16,2,1,24,2
8478048,2025-26,2025-10-20,2,1,31,2
8478048,2025-26,2025-10-23,2,1,24,6
8478048,2025-26,2025-10-26,2,1,30,5
8478048,2025-26,2025-10-30,2,1,36,3
8478048,2025-26,2025-11-01,2,1,13,2
8478048,2025-26,2025-11-04,2,1,31,2
8478048,2025-26,2025-11-08,2,1,25,4
8478048,2025-26,2025-11-10,2,1,30,3
8478048,2025-26,2025-11-12,2,1,36,3
8478048,2025-26,2025-11-15,2,1,27,1
8478048,2025-26,2025-11-18,2,1,26,3
8478048,2025-26,2025-11-20,2,1,33,4
8478048,2025-26,2025-11-24,2,1,21,2
8478048,2025-26,2025-11-26,2,1,38,2
8478048,2025-26,2025-11-28,2,1,21,2
8478048,2025-26,2025-11-29,2,1,34,3
8478048,2025-26,2025-12-02,2,1,26,2
8478048,2025-26,2025-12-04,2,1,27,2
8478048,2025-26,2025-12-06,2,1,42,3
8478048,2025-26,2025-12-10,2,1,25,3
8478048,2025-26,2025-12-13,2,1,18,4
8478048,2025-26,2025-12-15,2,1,25,3
8478048,2025-26,2025-12-18,2,1,27,1
8478048,2025-26,2025-12-20,2,1,32,4
8478048,2025-26,2025-12-23,2,1,32,3
8478048,2025-26,2025-12-27,2,1,25,1
8478048,2025-26,2025-12-29,2,1,35,3
8478048,2025-26,2026-01-02,2,1,37,1
8478048,2025-26,2026-01-05,2,1,9,0
8478048,2025-26,2026-02-26,2,1,24,3
8478048,2025-26,2026-02-28,2,1,34,2
8478048,2025-26,2026-03-02,2,1,29,5
8478048,2025-26,2026-03-05,2,1,32,2
8478048,2025-26,2026-03-09,2,1,34,2
8478048,2025-26,2026-03-12,2,1,26,3
8478048,2025-26,2026-03-14,2,1,48,2
8478048,2025-26,2026-03-16,2,1,25,3
8478048,2025-26,2026-03-19,2,1,36,5
8478048,2025-26,2026-03-23,2,1,33,2
8478048,2025-26,2026-03-25,2,1,18,4
8478048,2025-26,2026-03-29,2,1,27,1
8478048,2025-26,2026-03-31,2,1,23,1
8478048,2025-26,2026-04-02,2,1,25,3
8478048,2025-26,2026-04-05,2,1,21,1
8478048,2025-26,2026-04-08,2,1,26,4
8478048,2025-26,2026-04-11,2,1,18,1
8478406,2020-21,2021-01-14,2,1,37,2
8478406,2020-21,2021-01-16,2,1,28,1
8478406,2020-21,2021-01-19,2,1,50,3
8478406,2020-21,2021-02-16,2,1,39,2
8478406,2020-21,2021-02-18,2,1,27,2
8478406,2020-21,2021-02-20,2,1,29,3
8478406,2020-21,2021-02-23,2,1,36,3
8478406,2020-21,2021-02-25,2,1,32,3
8478406,2020-21,2021-02-27,2,1,23,4
8478406,2020-21,2021-02-28,2,1,23,3
8478406,2020-21,2021-03-04,2,1,15,4
8478406,2020-21,2021-03-06,2,1,27,5
8478406,2020-21,2021-03-11,2,1,33,5
8478406,2020-21,2021-03-13,2,1,29,3
8478406,2020-21,2021-03-16,2,1,35,2
8478406,2020-21,2021-03-21,2,1,36,1
8478406,2020-21,2021-03-23,2,1,33,3
8478406,2020-21,2021-03-25,2,1,22,4
8478406,2020-21,2021-03-28,2,1,40,0
8478406,2020-21,2021-03-30,2,1,48,4
8478406,2020-21,2021-04-02,2,1,40,2
8478406,2020-21,2021-04-04,2,1,19,5
8478406,2020-21,2021-04-09,2,1,26,5
8478406,2020-21,2021-04-11,2,1,23,4
8478406,2020-21,2021-04-13,2,1,19,2
8478406,2020-21,2021-04-15,2,1,33,4
8478406,2020-21,2021-04-18,2,1,25,4
8478406,2020-21,2021-04-24,2,1,36,3
8478406,2020-21,2021-04-25,2,1,36,3
8478406,2020-21,2021-04-27,2,1,30,4
8478406,2020-21,2021-04-29,2,1,24,3
8478406,2020-21,2021-05-01,2,1,32,1
8478406,2020-21,2021-05-04,2,1,36,3
8478406,2020-21,2021-05-06,2,1,33,1
8478406,2020-21,2021-05-08,2,1,27,5
8478406,2021-22,2021-11-05,2,1,29,3
8478406,2021-22,2021-11-09,2,1,38,3
8478406,2021-22,2021-11-11,2,1,42,0
8478406,2021-22,2021-11-14,2,1,33,3
8478406,2021-22,2021-11-18,2,1,27,4
8478406,2021-22,2021-11-20,2,1,34,3
8478406,2021-22,2021-11-24,2,1,27,2
8478406,2021-22,2021-11-28,2,1,25,2
8478406,2021-22,2021-11-30,2,1,30,4
8478406,2021-22,2021-12-02,2,1,38,5
8478406,2021-22,2021-12-03,2,0,8,2
8478406,2021-22,2021-12-06,2,1,23,2
8478406,2021-22,2021-12-08,2,1,25,0
8478406,2021-22,2021-12-10,2,1,27,3
8478406,2021-22,2021-12-14,2,1,22,5
8478406,2021-22,2021-12-16,2,1,29,4
8478406,2021-22,2021-12-29,2,1,22,3
8478406,2021-22,2021-12-31,2,1,37,5
8478406,2021-22,2022-01-02,2,1,30,3
8478406,2021-22,2022-01-04,2,1,34,5
8478406,2021-22,2022-01-06,2,1,32,1
8478406,2021-22,2022-01-08,2,1,34,4
8478406,2021-22,2022-01-19,2,1,17,4
8478406,2021-22,2022-04-26,2,1,34,5
8478406,2021-22,2022-04-29,2,1,34,4
8478406,2022-23,2022-10-13,2,1,24,4
8478406,2022-23,2022-10-18,2,1,20,2
8478406,2022-23,2022-10-20,2,1,17,1
8478406,2022-23,2022-10-22,2,1,22,1
8478406,2022-23,2022-10-24,2,1,18,5
8478406,2022-23,2022-11-01,2,1,23,2
8478406,2022-23,2022-11-03,2,1,18,2
8478406,2022-23,2022-12-20,2,0,7,1
8478406,2022-23,2022-12-21,2,1,36,2
8478406,2022-23,2022-12-23,2,1,18,4
8478406,2022-23,2023-01-01,2,1,47,4
8478406,2022-23,2023-01-14,2,1,37,2
8478406,2022-23,2023-01-19,2,1,40,4
8478406,2022-23,2023-01-26,2,1,40,5
8478406,2022-23,2023-02-09,2,1,34,1
8478406,2022-23,2023-02-16,2,1,35,4
8478406,2022-23,2023-02-19,2,1,25,2
8478406,2022-23,2023-03-25,2,1,28,3
8478406,2022-23,2023-04-01,2,1,17,3
8478406,2022-23,2023-04-02,2,0,6,2
8478406,2022-23,2023-04-08,2,1,40,2
8478406,2022-23,2023-04-13,2,1,11,4
8478406,2023-24,2023-10-14,2,1,52,1
